142124;2;2;1;PPA0INF02PAA000                         ;0;22.0089;615665
142123;1;2;1;NEGrII                                  ;0;NEPO 80-50-250;615320
142123;1;2;2;233ALN261PER248                         ;1;40+50-250;615732
142123;1;2;2;350L30941GGB229                         ;1;NE-Größe 2;615733
142123;1;2;2;681C30142STA049                         ;1;NE-Größe 1+2;615734
142122;1;2;1;NEGrI                                   ;0;NETO 50-32-160;615584
142122;1;2;2;101D28226FPF019                         ;1;NE 50-32-160;615658
142122;1;2;2;233ACN111FPR094                         ;1;32-160;615659
142122;1;2;2;443F28121TEF019                         ;1;NE 32-160;615660
142122;1;2;2;681I30141STA049                         ;1;NE-Größe 1;615661
142121;1;2;1;FKGr0                                   ;0;FKPO 40-25-160;615319
142121;1;2;2;233AAN145PER131                         ;1;Ø145/131;615717
142121;1;2;2;864C28284PAG039                         ;1;FK 40-25-160;615718
142120;1;2;1;NEGrI                                   ;0;NEPO 80-50-200;615298
142120;1;2;2;103B27838GGG059                         ;1;NE 80-50-200;615771
142120;1;2;2;233AGN168PER143                         ;1;40+50-200;615772
142120;1;2;2;701K28042PPL119                         ;1;NE-Größe 1+2;615773
142119;1;2;1;NEGrII                                  ;0;NEKG 50-32-250;615304
142119;1;2;2;233AMN215KER000                         ;1;32+40+50-250;615730
142119;1;2;2;443K28275KEF049                         ;1;NE 32+40+50-250;615731
143112;1;2;1;NEGrI                                   ;0;NEPO 50-32-160;618423
143112;1;2;2;233ACN180PER153                         ;1;32-160;618716
143112;1;2;2;681I30141STA059                         ;1;NE-Größe 1;618717
143112;1;2;2;810K30440STA029                         ;1;Motor 90L; 100L; 112M;618718
143112;1;2;2;890B30022GGB129                         ;1;Größe 2;618719
143111;1;2;1;VFGrI                                   ;0;VKPF 32-200 S;618441
143111;1;2;2;233AEV195PER214                         ;1;32-200;618492
143111;1;2;2;711I25362PPP039                         ;1;VKPF 32-200 S;618493
143111;1;2;2;713A24992BRA009                         ;1;VK_F 32-200 S;618494
143111;1;2;2;905D23534BTV019                         ;1;VK_F/VKP;618495
143111;1;2;2;748B30914PPP019                         ;1;VKPF 32-200, 32-250;618496
143110;1;2;1;NEGrIII                                 ;0;NEPO 200-150-250;618443
143110;1;2;2;233BBN330PEA281                         ;1;150-250;618774
143110;1;2;2;890I30091GGB029                         ;1;Größe 9;618775
143110;1;2;2;860IH0322GGB142                         ;1;z.B.Rathi;618776
143109;1;2;1;NEGrI                                   ;0;NEPO 50-32-200;618447
143109;1;2;2;233AEN216PER194                         ;1;32-200;618490
143109;2;2;1;PHA3BNE01PAA000                         ;0;22.0233;618465
143108;1;2;1;NEGrIV                                  ;0;NEPG 200-150-400;618420
143108;1;2;2;233BHN365PEA000                         ;1;200-150-400;618497
143108;1;2;2;321KA0900SKL001                         ;1;;618498
143108;2;2;1;PPA0INE04PAA000                         ;0;22.0232;618468
143107;1;2;1;FKGr0                                   ;0;FKPO 40-25-160;618387
143107;1;2;2;233AAN170PER153                         ;1;Ø170/153;618456
143106;1;2;1;NEGrI                                   ;0;NEPO 50-32-200;618462
143106;1;2;2;233AEN196PER176                         ;1;32-200;618753
143106;2;2;1;NEGrII                                  ;0;NEPO 100-65-250;618463
143106;2;2;2;233APN280PER266                         ;1;65+80-250;618754
143106;3;2;1;NEGrII                                  ;0;NEPO 100-65-250;618464
143106;3;2;2;233APN280PER266                         ;1;65+80-250;618755
143106;4;2;1;PPA0INE02PAA000                         ;0;22.0230/2;618471
143105;1;2;1;FMGr0                                   ;0;FMPO 40-25-160;618388
143105;1;2;2;233AAN154PER139                         ;1;Ø154/139;618457
143105;1;2;2;381L30218FPD019                         ;1;NM 25-160;618458
143105;1;2;2;642BM0100WAM000                         ;1;R1";618459
143105;1;2;2;860C30249GGB039                         ;1;FM_O 40-25-160;618460
143105;2;2;1;PPA0IFM00UAA000                         ;0;22.0229/1+2;618432
143104;1;2;1;NEGrII                                  ;0;NEPO 65-40-250;618372
143104;1;2;2;233BXN275PER261                         ;1;40-250;618795
143104;1;2;2;683A30882PET039                         ;1;NE-Größe 2;618796
143104;1;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618797
